Date/Time,CoolingCoils:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Baseboard:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),Cooling:Electricity [J](Hourly)
 02/11  24:00:00,0.0,4847502.859871529,534075.0913640984,304181.04106597777,125736681.71240684,20811641.986313015,159111388.25970396,0.0,0.0
 02/12  01:00:00,0.0,7241599.879086769,794506.5595652176,407500.616518755,130538959.18820117,21175393.02996691,170563084.88188654,0.0,0.0
 02/12  02:00:00,0.0,10809699.16577869,1122258.1290978342,523678.60089649004,137723495.8360894,21619322.583877258,171185364.9550731,0.0,0.0
 02/12  03:00:00,0.0,14610833.357026743,1426784.9488051713,629941.0771271901,143799942.6997479,22030111.8798153,170902180.92366216,0.0,0.0
 02/12  04:00:00,0.0,19015965.87326452,1779499.0571416898,772099.3051369174,149017894.02257228,22524984.216161545,178872106.55463123,0.0,0.0
 02/12  05:00:00,0.0,23226958.901475493,2038446.5676507587,880739.7567865165,153570895.3994159,22892572.178320214,181000188.38731554,0.0,0.0
 02/12  06:00:00,0.0,27412718.089331884,2335775.9097674615,992903.7145242913,157171893.01734835,23302065.47817469,188885474.76013023,0.0,0.0
 02/12  07:00:00,0.0,32340866.415184323,2673588.698112658,1121586.2837508707,160855946.91962948,23768560.835746467,195600141.6082021,0.0,0.0
 02/12  08:00:00,0.0,36439115.763002306,2912555.379193556,1209614.573221292,164050887.17905954,24095555.806297787,200550778.58138797,0.0,0.0
 02/12  09:00:00,0.0,28598986.771669924,2499551.5124686686,1034386.6062628292,152375903.05212134,23507323.972614434,175115995.5000212,0.0,0.0
 02/12  10:00:00,0.0,15888666.608590707,1560108.16638791,673008.6772000099,128276987.7198748,22206502.69747086,132502791.54503495,0.0,0.0
 02/12  11:00:00,0.0,11554808.517576296,1183474.9597552142,530088.8537474291,106244516.98640415,21686949.667385582,114336172.22648191,0.0,0.0
 02/12  12:00:00,0.0,8499215.702970179,944347.5755309742,420218.183531971,88410102.898586,21337951.612945884,94201173.3454754,0.0,0.0
 02/12  13:00:00,0.0,5844104.544961433,683663.2212973221,301064.09808713704,76654037.86780486,20958113.173267398,71589126.8542149,0.0,0.0
 02/12  14:00:00,0.0,4875527.399856987,574990.1922165409,254941.2675661557,75572134.63994795,20803317.313665636,70539401.46834949,0.0,0.0
 02/12  15:00:00,0.0,5994511.740598133,699706.6843059487,306100.0586774259,81776902.335177,20979192.59686631,88484370.1440497,0.0,0.0
 02/12  16:00:00,0.0,7294613.51395954,822186.2120047895,343582.5828148097,90900254.07060237,21139154.64870254,97775610.31892931,0.0,0.0
 02/12  17:00:00,0.0,10328504.29514036,1113146.7649782123,451906.9962465337,110287574.1184998,21538439.615107685,127396022.80268583,0.0,0.0
 02/12  18:00:00,0.0,23916519.516703047,2190657.1954294355,899012.7119316894,134845300.00113827,23063055.761244062,187240509.20566708,0.0,0.0
 02/12  19:00:00,0.0,36880016.45719565,3164045.5538067166,1302167.2857289286,150355019.71060342,24439598.69341859,194939516.81902087,0.0,0.0
 02/12  20:00:00,0.0,46749226.859250024,3779662.4877257724,1553992.0615969219,162298988.2380603,25307040.403205633,209703751.5048505,0.0,0.0
 02/12  21:00:00,0.0,56981516.84993701,4447073.163734759,1843107.1110052774,173881093.08268455,26263566.128622975,232570655.15340474,0.0,0.0
 02/12  22:00:00,0.0,67888705.9964308,5191736.271175915,2152071.7944026385,184189664.57074624,27317193.91946149,251883031.1454044,0.0,0.0
 02/12  23:00:00,0.0,77758559.63907067,5750940.701867625,2373158.2982477993,192656557.66310406,28097484.853998363,268680464.9735101,0.0,0.0
 02/12  24:00:00,0.0,86382834.46309546,6211560.795813002,2552702.44051788,199357225.29600582,28737649.090213824,283758947.94038254,0.0,0.0
 02/13  01:00:00,0.0,96044084.50125283,6762712.045623107,2775453.3713140604,207834965.8264622,29511551.270820104,301852722.4090645,0.0,0.0
 02/13  02:00:00,0.0,105543170.44982782,7311689.811800133,2987545.210863722,215589683.80712774,30272620.87654679,318600264.83704925,0.0,0.0
 02/13  03:00:00,0.0,110887098.27356885,7604334.9171824,3090836.758674234,217537219.1435225,30668557.529739574,325641374.7478181,0.0,0.0
 02/13  04:00:00,0.0,114738669.56414399,7808448.02612178,3159192.2736560595,218074368.84996015,30941026.15366078,329853651.0176954,0.0,0.0
 02/13  05:00:00,0.0,118478408.90074398,8019312.53748358,3225223.47109896,219450223.78724307,31217921.862465482,334801245.3574144,0.0,0.0
 02/13  06:00:00,0.0,122254448.95632753,8206536.959443239,3291441.6583963875,219511796.87905318,31471364.471722566,338802884.76104,0.0,0.0
 02/13  07:00:00,0.0,125349912.25386988,8354277.21377876,3341677.5804644907,216752875.42582107,40966030.785760045,339106532.26610696,0.0,0.0
 02/13  08:00:00,0.0,20775199.81466231,1458573.3650378678,544585.6460877347,205927432.2403937,493041786.2137908,142764375.44040048,0.0,0.0
 02/13  09:00:00,86.98042099687223,270246897.6275182,20319402.956073493,7969947.84170544,430397969.67132056,521722887.9731182,751258823.6967556,0.0,252548.80977127497
 02/13  10:00:00,8938.018578916044,43810773.67221007,7316641.639344004,23244933.8874561,269251726.28857434,546333229.7883972,269119508.92040867,0.0,1513555.1060070193
 02/13  11:00:00,12571775.059328754,13286412.056503894,6234483.045585905,26662734.811507806,232154009.64067468,551077915.1437789,196940348.6548347,0.0,5500624.529945129
 02/13  12:00:00,49926030.91082486,4429970.165011772,7961007.9867669195,42966649.79869393,198149726.7379041,576010135.2371056,157981332.13061953,0.0,22020136.14263405
 02/13  13:00:00,61346175.29326619,1890747.2193150953,9913240.895045098,50503348.11915064,174155916.01535496,585499066.4658405,138890643.38556165,0.0,29635479.930817883
 02/13  14:00:00,78540532.82474336,1191495.8180308654,11925519.79406219,58213805.59788045,157574999.75571352,595221802.8435874,133761536.9447145,0.0,37360144.33680801
 02/13  15:00:00,93966434.06907904,861430.5357143239,13232024.078371504,63425014.47769328,148458064.30348617,599344606.0350351,133866355.26458992,0.0,42588729.86634534
 02/13  16:00:00,102720466.82261856,600172.4343862296,13352448.12519745,69172124.7081673,155214141.29273847,591111497.1769392,143678325.63410455,0.0,48317081.96418626
 02/13  17:00:00,94997871.0300299,458820.6150793059,12303782.506445777,65412626.86818824,185388840.75810364,593205113.8831682,175190537.49457714,0.0,44523724.56278962
 02/13  18:00:00,35516688.334058896,442784.7031690901,6645884.7921784,38876490.413254775,246645363.94247946,536561002.4080982,242222026.0143012,0.0,17963219.275461935
 02/13  19:00:00,11241034.797323566,529095.8656641002,5145600.609744922,28230238.646724284,266340069.09017462,526809376.4318084,265492898.60290325,0.0,7301802.239425979
 02/13  20:00:00,0.0,475850.084285386,38956.3417935069,84505.97395774027,83283326.35868016,356166257.28080934,77794738.6209647,0.0,0.0
 02/13  21:00:00,0.0,553642.4308596248,44532.89549986573,128541.83144116233,130787929.96367511,36627880.63648039,121829415.29918587,0.0,0.0
 02/13  22:00:00,0.0,633235.4340574335,50539.91387515477,132475.72183938543,133934293.91721219,29736041.380294263,128459272.48150048,0.0,0.0
