Date/Time,Baseboard:PlantLoopHeatingDemand [J](Hourly),HeatingCoils:PlantLoopHeatingDemand [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Baseboard:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),Cooling:Electricity [J](Hourly)
 06/13  09:00:00,9309307.324207027,2605.5285722837916,638990989.1572638,2605.5285722837916,102807122.79890801,153179783.43952486,9309307.324207027,756054167.9205472,12816182.327938367,0.0,125474628.50931558
 06/13  10:00:00,0.0,0.0,608927870.8116112,0.0,91464238.3053858,148642947.32169056,0.0,752503621.966941,0.0,0.0,120135594.28946236
 06/13  11:00:00,0.0,0.0,656228795.13536,0.0,87546207.36099176,155591977.3550578,0.0,757975784.6546705,0.0,0.0,125772664.6721449
 06/13  12:00:00,0.0,0.0,694994049.1270974,0.0,85543262.33356431,161548695.93127093,0.0,780334305.3100148,0.0,0.0,131057654.45474115
 06/13  13:00:00,0.0,0.0,695330934.128878,0.0,84608880.45262976,161833578.16074392,0.0,779684805.6585536,0.0,0.0,131565090.78093147
 06/13  14:00:00,0.0,0.0,737668368.3122802,0.0,87789594.9187654,167557913.2879253,0.0,788589855.2518704,0.0,0.0,136434525.65276673
 06/13  15:00:00,0.0,0.0,803347209.0956562,0.0,95038889.08309984,176282234.49354494,0.0,802168560.6491501,0.0,0.0,144119208.18772763
 06/13  16:00:00,0.0,0.0,815610811.5670063,0.0,96966288.4927574,177806273.47360694,0.0,779984268.3882066,0.0,0.0,145425448.01606593
 06/13  17:00:00,0.0,0.0,813237900.3304552,0.0,99077499.83432865,177121832.87464702,0.0,799815786.237377,0.0,0.0,144838096.62204564
 06/13  18:00:00,0.0,0.0,688158352.6509025,0.0,92111491.73802355,159556733.94539377,0.0,749340577.3928573,0.0,0.0,129793437.54146373
 06/13  19:00:00,0.0,0.0,576180153.8301231,0.0,87743669.05516404,145254914.38553166,0.0,733065845.1228099,0.0,0.0,117270433.83609971
 06/13  20:00:00,0.0,0.0,11805376.081634488,0.0,1001064.9436760833,27244625.100305326,0.0,395791451.9506389,0.0,0.0,6979543.975487076
 06/13  21:00:00,0.0,0.0,4895907.148783142,0.0,672359.3019329973,23674560.17565301,0.0,72304692.32872477,0.0,0.0,3721345.077665703
 06/13  22:00:00,0.0,0.0,4716575.497722082,0.0,639260.7442103247,23629183.34775138,0.0,53821469.836541414,0.0,0.0,3675970.2152851457
 06/13  23:00:00,0.0,0.0,4398297.746732416,0.0,609552.0691518503,23499351.254627544,0.0,51267019.0956849,0.0,0.0,3546178.712400179
 06/13  24:00:00,0.0,0.0,4261411.278069202,0.0,577609.5619461633,23465478.594249904,0.0,46411383.982753195,0.0,0.0,3512303.7813880458
 06/14  01:00:00,0.0,0.0,4063871.8547479524,0.0,553997.0816428971,23375235.473838743,0.0,43902618.40936457,0.0,0.0,3422075.506450126
 06/14  02:00:00,0.0,0.0,3971188.5819279086,0.0,531258.6390968468,23360046.373842478,0.0,43864690.866822265,0.0,0.0,3406870.556662849
 06/14  03:00:00,0.0,0.0,3812438.4818929643,0.0,514305.8732796759,23283165.14876842,0.0,43770856.875931025,0.0,0.0,3329997.8056827327
 06/14  04:00:00,0.0,0.0,3667847.7667627493,0.0,504131.47887692275,23174294.60734642,0.0,43651811.940106265,0.0,0.0,3221152.24849274
 06/14  05:00:00,0.0,0.0,3522986.5649525085,0.0,492286.662113263,23094187.41844397,0.0,43559859.934440166,0.0,0.0,3141069.6245136424
 06/14  06:00:00,0.0,0.0,3370159.8518852466,0.0,477722.14600619103,23011553.798137758,0.0,43462661.798026875,0.0,0.0,3058459.5949842012
 06/14  07:00:00,0.0,0.0,3273395.635231458,0.0,467929.4381767592,22958047.33991321,0.0,64199019.71120618,0.0,0.0,3004966.9917623964
 06/14  08:00:00,0.0,0.0,116708281.08235866,0.0,6835328.97061728,76212921.03791153,0.0,580720601.7179688,0.0,0.0,54474942.44183444
 06/14  09:00:00,1879444.2811473198,988.4284488008698,727017217.942301,988.4284488008698,113674935.33071768,162015466.31015074,1879444.2811473198,775757663.3229828,1248840.835199506,0.0,134963098.19409245
 06/14  10:00:00,0.0,0.0,652896635.1942476,0.0,100476942.39776278,151885432.06034365,0.0,764758810.7979712,0.0,0.0,124909191.96592708
 06/14  11:00:00,0.0,0.0,673473817.9741364,0.0,95760142.21198238,155114799.43579748,0.0,765712541.5864006,0.0,0.0,127253078.49190916
 06/14  12:00:00,0.0,0.0,692689141.4218931,0.0,94489360.73237701,157910064.00930285,0.0,785641771.7868595,0.0,0.0,129391033.1267128
 06/14  13:00:00,0.0,0.0,684330713.5482371,0.0,92058100.01384656,157201406.79055995,0.0,782501853.8495861,0.0,0.0,128493175.71256706
 06/14  14:00:00,0.0,0.0,713706445.5342147,0.0,93697831.87872072,161020227.83389807,0.0,787960406.7577984,0.0,0.0,131800534.00868762
 06/14  15:00:00,0.0,0.0,777808172.9294851,0.0,100689264.79755774,169260489.33001867,0.0,800797191.200082,0.0,0.0,139315395.8450638
 06/14  16:00:00,0.0,0.0,800505818.9266534,0.0,101764023.49254847,172775553.50693327,0.0,779751283.421324,0.0,0.0,142285931.0779183
 06/14  17:00:00,0.0,0.0,805409418.9502419,0.0,103038305.23141222,173371467.41902006,0.0,800026226.1788336,0.0,0.0,142849174.113331
 06/14  18:00:00,0.0,2250.3239433309327,676456534.9688606,2250.3239433309327,96313111.51987119,155391982.22452167,0.0,749377445.4538329,0.0,0.0,127452846.44100265
 06/14  19:00:00,0.0,0.0,587103416.0227714,0.0,91786047.1133945,144860918.18933228,0.0,736714226.9848411,0.0,0.0,117802723.47230273
 06/14  20:00:00,0.0,0.0,29205554.196425132,0.0,1935133.7678346685,36325812.49397835,0.0,405806708.1684705,0.0,0.0,15539215.585509397
 06/14  21:00:00,0.0,0.0,5395972.018665355,0.0,728693.8761528257,23774439.435574103,0.0,72460906.16286568,0.0,0.0,3642791.6593888067
 06/14  22:00:00,0.0,0.0,4860857.296602678,0.0,659394.3766856565,23472965.31792967,0.0,53685385.43919503,0.0,0.0,3519735.9495913973
 06/14  23:00:00,0.0,0.0,4627803.627894665,0.0,633874.2928827509,23456831.14098505,0.0,51248821.20577332,0.0,0.0,3503625.5711565986
 06/14  24:00:00,0.0,0.0,4415203.793355397,0.0,613523.690064372,23402395.07268412,0.0,46384214.589305624,0.0,0.0,3449217.2249147594
 06/15  01:00:00,0.0,0.0,4258482.990085515,0.0,576242.9685237181,23399451.129820786,0.0,43949079.95222744,0.0,0.0,3446267.371995201
 06/15  02:00:00,0.0,0.0,4080166.135758563,0.0,558180.4871857046,23338543.93381832,0.0,43870110.27488695,0.0,0.0,3385378.5727682104
 06/15  03:00:00,0.0,0.0,3975932.5393093526,0.0,538681.6004096337,23316721.670721482,0.0,43828789.12501405,0.0,0.0,3363546.9302862515
 06/15  04:00:00,0.0,0.0,3836762.1343845706,0.0,519036.3423999343,23267837.93532897,0.0,43760260.13161184,0.0,0.0,3314660.0872602165
 06/15  05:00:00,0.0,0.0,3714106.178924747,0.0,510880.3623849056,23193731.607329577,0.0,43677997.82359741,0.0,0.0,3240574.0285076294
 06/15  06:00:00,0.0,0.0,3652763.972666269,0.0,506656.89001946803,23140346.301257294,0.0,43620389.04515969,0.0,0.0,3187199.2329048766
 06/15  07:00:00,0.0,0.0,5479956.742105075,0.0,676314.6254419462,24563495.7001009,0.0,66012853.258659065,0.0,0.0,4609478.271402686
 06/15  08:00:00,0.0,0.0,142027587.05380267,0.0,8592740.605627405,87646340.3721444,0.0,593911432.6872118,0.0,0.0,65357519.290166155
 06/15  09:00:00,215837.1980745616,1216.610790821907,728090897.8129913,1216.610790821907,116863419.16107528,161483314.39325067,215837.1980745616,778413995.2364402,143851.07821543087,0.0,134682843.10037282
 06/15  10:00:00,0.0,0.0,641679907.2701187,0.0,105362062.77060574,149906618.48578626,0.0,767665117.5962569,0.0,0.0,123603840.2143029
 06/15  11:00:00,0.0,0.0,655478336.5883063,0.0,99815791.61263777,152218098.77111074,0.0,766871490.3223693,0.0,0.0,125199189.1713875
 06/15  12:00:00,0.0,0.0,674461518.489027,0.0,97634508.05493493,155033269.47627494,0.0,785910124.5763896,0.0,0.0,127303904.30293584
 06/15  13:00:00,0.0,0.0,664574721.7015845,0.0,94718129.58656946,154290503.93682337,0.0,782250980.5685724,0.0,0.0,126233392.04604705
 06/15  14:00:00,0.0,0.0,700736446.3120413,0.0,96503501.16251287,158933564.73136035,0.0,788679412.939053,0.0,0.0,130244909.33672851
 06/15  15:00:00,0.0,0.0,781644251.8809005,0.0,102424698.53481258,169786495.38346252,0.0,803058630.9907807,0.0,0.0,139815860.45056206
 06/15  16:00:00,0.0,0.0,798469601.9209801,0.0,103736606.64513403,172004486.13308036,0.0,780952799.2000569,0.0,0.0,141911839.33953586
 06/15  17:00:00,0.0,0.0,801008869.0681493,0.0,104943752.32719961,172439804.4545504,0.0,801000010.3101513,0.0,0.0,142313455.9388062
 06/15  18:00:00,0.0,0.0,674449863.6584569,0.0,97119014.93017216,155181170.8623884,0.0,749972537.5020006,0.0,0.0,127299213.74612433
 06/15  19:00:00,0.0,0.0,568431627.2680302,0.0,92489743.5566664,142258157.99829954,0.0,734815163.2370802,0.0,0.0,115891525.07995318
 06/15  20:00:00,0.0,0.0,25049626.226670913,0.0,1730607.250864253,33921543.106477894,0.0,403197912.26399964,0.0,0.0,13474580.104942398
 06/15  21:00:00,0.0,0.0,5077211.540743522,0.0,707241.335049268,23432115.694070477,0.0,72097129.8802585,0.0,0.0,3478867.662383971
 06/15  22:00:00,0.0,0.0,4886732.764439231,0.0,665384.7114167629,23479871.031649657,0.0,53698281.48764615,0.0,0.0,3526644.9825092508
 06/15  23:00:00,0.0,0.0,4647430.536011312,0.0,634069.7604697188,23467049.65319027,0.0,51259235.185565494,0.0,0.0,3513843.7843199265
 06/15  24:00:00,0.0,0.0,4435154.784132214,0.0,613877.7044842866,23408470.760305908,0.0,46390644.29134732,0.0,0.0,3455292.4802399855
 06/16  01:00:00,0.0,0.0,4291793.513987194,0.0,577597.8907210035,23420085.424974922,0.0,43971069.169578865,0.0,0.0,3466898.91460899
 06/16  02:00:00,0.0,0.0,4102541.6513519157,0.0,558627.0653965757,23340573.340393737,0.0,43872586.25967324,0.0,0.0,3387406.6325383694
 06/16  03:00:00,0.0,0.0,3999656.055538864,0.0,539030.2687526476,23324115.616349153,0.0,43836531.738984734,0.0,0.0,3370940.1462769504
 06/16  04:00:00,0.0,0.0,3864197.7648346424,0.0,519621.3036744062,23260301.71384523,0.0,43753308.87140257,0.0,0.0,3307123.372709758
 06/16  05:00:00,0.0,0.0,3742797.479864647,0.0,511519.2066043813,23201976.05902012,0.0,43686881.11950743,0.0,0.0,3248817.934943674
 06/16  06:00:00,0.0,0.0,3679677.0134588983,0.0,507400.1848218672,23151518.450065676,0.0,43632304.48877048,0.0,0.0,3198370.683854687
 06/16  07:00:00,0.0,0.0,3660085.1342170425,0.0,506339.294514113,23121648.940917484,0.0,64401031.16854781,0.0,0.0,3168503.9139066376
 06/16  08:00:00,0.0,0.0,128992465.5786052,0.0,7851747.22867347,82370380.69796583,0.0,587894479.6360792,0.0,0.0,60224547.79940802
 06/16  09:00:00,2383082.135032354,4671.682309242487,711795232.6248211,4671.682309242487,112279565.26376359,160294474.50284496,2383082.135032354,772641301.4487228,1594745.6548939426,0.0,132430458.11049838
 06/16  10:00:00,0.0,0.0,726361563.3803004,0.0,103489864.71612696,162606386.5547857,0.0,778492687.6107774,0.0,0.0,133152010.01247978
 06/16  11:00:00,0.0,0.0,765918842.2404672,0.0,98001726.61003755,169567052.44489056,0.0,782406378.9935488,0.0,0.0,138244263.02671558
 06/16  12:00:00,0.0,0.0,816926066.7840698,0.0,96928875.36816847,178299520.32033825,0.0,808470742.7336864,0.0,0.0,146142343.60889027
 06/16  13:00:00,0.0,0.0,833915592.0258265,0.0,95172419.7875285,182388543.0256441,0.0,810803309.8583522,0.0,0.0,149790379.91842407
 06/16  14:00:00,0.0,0.0,860775800.364002,0.0,96707697.1355988,186736977.8948023,0.0,816687022.0755808,0.0,0.0,153957281.50760892
 06/16  15:00:00,0.0,0.0,946606303.3946817,0.0,104490619.56022759,200012571.12156752,0.0,835350627.7543005,0.0,0.0,166034503.89464426
 06/16  16:00:00,0.0,0.0,967486007.7110181,0.0,104300290.59437151,204182009.50117487,0.0,813694006.5173887,0.0,0.0,169403563.78009856
 06/16  17:00:00,0.0,0.0,965752734.6432352,0.0,103450251.64518781,203800702.87391034,0.0,830867408.0474994,0.0,0.0,168889504.29603142
 06/16  18:00:00,0.0,922.990178300822,815327581.7967967,922.990178300822,93272521.16587909,179670188.83988377,0.0,770615061.715203,0.0,0.0,148265689.26331308
 06/16  19:00:00,0.0,682.088784707408,660479088.4003503,682.088784707408,86610593.88471514,157907395.03484342,0.0,744585250.6016728,0.0,0.0,129104354.86126275
 06/16  20:00:00,0.0,0.0,14693761.629741544,0.0,1208239.7885442947,30181673.464897543,0.0,398935675.16009927,0.0,0.0,9807769.251599884
 06/16  21:00:00,0.0,0.0,5266452.986498216,0.0,710456.7630330864,23447140.40938503,0.0,72115370.0235569,0.0,0.0,3385506.997060016
 06/16  22:00:00,0.0,0.0,5087094.689351482,0.0,693934.4118497391,23439659.992761426,0.0,53686620.14919088,0.0,0.0,3486442.479428017
 06/16  23:00:00,0.0,0.0,4954392.023429037,0.0,682879.5877740942,23503897.024785027,0.0,51344892.38446463,0.0,0.0,3550690.1560560367
 06/16  24:00:00,0.0,0.0,4860229.648250268,0.0,653972.3584650565,23554332.85530992,0.0,46576601.04033211,0.0,0.0,3601120.0919242874
 06/17  01:00:00,0.0,0.0,4619559.964792597,0.0,624394.2791710636,23510143.055333596,0.0,44107923.188387595,0.0,0.0,3556949.62930993
 06/17  02:00:00,0.0,0.0,4445610.969233189,0.0,608123.5113497818,23443655.02971787,0.0,44025164.39495058,0.0,0.0,3490484.0866161436
 06/17  03:00:00,0.0,0.0,4362093.4731853455,0.0,590165.4492346984,23431645.078177698,0.0,43995196.38129532,0.0,0.0,3478475.262400941
 06/17  04:00:00,0.0,0.0,4252336.869727936,0.0,565524.9388217225,23418790.92535933,0.0,43957701.71806398,0.0,0.0,3465611.170426485
 06/17  05:00:00,0.0,0.0,4116173.8569450155,0.0,555805.2272906328,23345959.19551165,0.0,43875150.276685216,0.0,0.0,3392796.2127089645
 06/17  06:00:00,0.0,0.0,4044050.6231549927,0.0,550269.6052321467,23300600.097959973,0.0,43824255.557075046,0.0,0.0,3347446.4829702107
 06/17  07:00:00,0.0,0.0,4011891.9038376654,0.0,548255.8829128819,23280622.837553527,0.0,43802264.574349344,0.0,0.0,3327472.6547484472
 06/17  08:00:00,0.0,0.0,4019466.1907849265,0.0,549949.7796875119,23267097.25683468,0.0,43790432.89040512,0.0,0.0,3313944.3580230093
 06/17  09:00:00,0.0,0.0,4056716.694018354,0.0,554456.7659510099,23270213.712426387,0.0,43798056.332260326,0.0,0.0,3317053.403908982
 06/17  10:00:00,0.0,0.0,4090930.1547116046,0.0,559173.4356480511,23284954.26471294,0.0,43817513.55424392,0.0,0.0,3331786.045198722
 06/17  11:00:00,0.0,0.0,4113335.621681303,0.0,563215.6671077482,23291943.883789655,0.0,43828545.404780336,0.0,0.0,3338768.73793805
 06/17  12:00:00,0.0,0.0,4138376.6471238052,0.0,566882.4304024477,23300328.616574664,0.0,43840596.90086004,0.0,0.0,3347146.9867887087
 06/17  13:00:00,0.0,0.0,4167073.318030021,0.0,570421.8512867432,23310506.904016513,0.0,43854314.609186195,0.0,0.0,3357318.898183046
 06/17  14:00:00,0.0,0.0,4178902.4487150693,0.0,571968.9569288202,23313448.48830345,0.0,43858803.2991152,0.0,0.0,3360257.352689504
 06/17  15:00:00,0.0,0.0,4175169.6587385205,0.0,571808.3405782722,23313947.72141797,0.0,43859141.91587917,0.0,0.0,3360756.624540718
 06/17  16:00:00,0.0,0.0,4152246.3768088133,0.0,569703.4026684347,23305144.25122125,0.0,43848233.50777262,0.0,0.0,3351956.5119971335
 06/17  17:00:00,0.0,0.0,4134949.200157134,0.0,567805.8474487255,23298462.383755762,0.0,43839654.08508742,0.0,0.0,3345278.0117059373
 06/17  18:00:00,0.0,0.0,4104066.1987233628,0.0,564649.4572301513,23284412.9476224,0.0,43822448.25873548,0.0,0.0,3331234.0244668224
 06/17  19:00:00,0.0,0.0,4050828.7621217584,0.0,559221.3398485702,23257124.50302489,0.0,43789731.69675639,0.0,0.0,3303954.6275317115
 06/17  20:00:00,0.0,0.0,3966536.8787967865,0.0,545941.0944181943,23239892.47678442,0.0,43759219.425085545,0.0,0.0,3286729.6168811866
 06/17  21:00:00,0.0,0.0,3876680.3320195284,0.0,519117.04969510785,23260252.095593344,0.0,43752754.99917138,0.0,0.0,3307066.499542027
 06/17  22:00:00,0.0,0.0,3653340.4450139576,0.0,501121.51381602825,23146746.58822666,0.0,43621253.95592561,0.0,0.0,3193596.625190117
 06/17  23:00:00,0.0,0.0,3435022.4601920615,0.0,480569.970510505,23033451.029454857,0.0,43487406.85384829,0.0,0.0,3080339.765718014
 06/17  24:00:00,0.0,0.0,3255401.441946062,0.0,462678.7151884542,22943085.677724775,0.0,43379150.24679616,0.0,0.0,2990007.3544637645
 06/18  01:00:00,0.0,0.0,3147210.9023834816,0.0,436469.4728080268,22955707.673078317,0.0,43365562.999769285,0.0,0.0,3002612.0460009254
 06/18  02:00:00,0.0,0.0,2961225.082722062,0.0,414525.29362487665,22872922.04269112,0.0,43260833.19019893,0.0,0.0,2919841.7939175256
 06/18  03:00:00,0.0,0.0,2748618.362659669,0.0,378948.09400743066,22802171.67802097,0.0,43154505.62591133,0.0,0.0,2849109.5192802213
 06/18  04:00:00,0.0,0.0,2546128.378392527,0.0,336411.0418373409,22721990.952547558,0.0,43031787.84826782,0.0,0.0,2768936.500476941
 06/18  05:00:00,0.0,0.0,2388770.964524001,0.0,304523.47039983177,22656532.708936345,0.0,42934442.03321911,0.0,0.0,2703487.3984967843
 06/18  06:00:00,0.0,0.0,2315799.6802654206,0.0,293486.38651145145,22594337.674703855,0.0,42861209.91509824,0.0,0.0,2641303.299013906
 06/18  07:00:00,0.0,0.0,2292621.1945901723,0.0,290382.42312159203,22551518.297764543,0.0,42815286.574769065,0.0,0.0,2598487.7634113356
 06/18  08:00:00,0.0,0.0,2274859.3356819213,0.0,287924.79214487714,22517947.397096343,0.0,42779258.043124154,0.0,0.0,2564919.438901927
 06/18  09:00:00,0.0,0.0,2268667.527068397,0.0,287028.0423572576,22501031.927966695,0.0,42761445.82420688,0.0,0.0,2548002.7666903795
 06/18  10:00:00,0.0,0.0,2280864.3605700266,0.0,288119.10516365606,22496318.225495502,0.0,42757823.18454208,0.0,0.0,2543282.9856291767
 06/18  11:00:00,0.0,0.0,2312713.275774101,0.0,290939.09171080857,22495224.63050292,0.0,42759549.57609666,0.0,0.0,2542179.149543013
 06/18  12:00:00,0.0,0.0,2376268.9754668977,0.0,296630.2058009481,22513038.472243596,0.0,42783054.53192748,0.0,0.0,2559975.8293959443
 06/18  13:00:00,0.0,0.0,2457343.9719491126,0.0,303989.4037322355,22540893.34370964,0.0,42818268.60132481,0.0,0.0,2587809.6494295103
 06/18  14:00:00,0.0,0.0,2517758.772417811,0.0,309624.09955023346,22565038.454124514,0.0,42848048.40755768,0.0,0.0,2611939.006610358
 06/18  15:00:00,0.0,0.0,2542254.1433637375,0.0,312049.1543467038,22574925.06853546,0.0,42860360.0767651,0.0,0.0,2621819.2553653806
 06/18  16:00:00,0.0,0.0,2529412.7828669967,0.0,310974.3336726603,22565575.63343443,0.0,42849935.82099002,0.0,0.0,2612473.4168039667
 06/18  17:00:00,0.0,0.0,2493841.954750102,0.0,307542.5479173459,22545719.96162311,0.0,42826648.363423385,0.0,0.0,2592627.684154687
 06/18  18:00:00,0.0,0.0,2439428.1862749783,0.0,302361.5876772873,22520308.75736367,0.0,42796056.198923886,0.0,0.0,2567231.303580444
 06/18  19:00:00,0.0,0.0,2368683.0659454092,0.0,295751.8230985591,22491241.212107666,0.0,42760378.88908916,0.0,0.0,2538182.5637258575
 06/18  20:00:00,0.0,0.0,2282325.894345034,0.0,287782.7489182366,22459280.188651856,0.0,42720448.791453026,0.0,0.0,2506243.9411231955
 06/18  21:00:00,0.0,0.0,2176251.3127033412,0.0,278277.02009897947,22413894.741831694,0.0,42665557.615813605,0.0,0.0,2460884.9992635595
 06/18  22:00:00,0.0,0.0,2062214.4256662552,0.0,268106.79030379973,22359951.378757183,0.0,42601444.022943914,0.0,0.0,2406969.540343457
 06/18  23:00:00,0.0,0.0,1955329.2446249537,0.0,258248.04381781397,22312110.394951776,0.0,42543744.29265252,0.0,0.0,2359154.8722087876
 06/18  24:00:00,0.0,0.0,1861786.5769896319,0.0,249315.39974320072,22277615.690720417,0.0,42500316.944346555,0.0,0.0,2324683.239546951
 06/19  01:00:00,0.0,0.0,1775287.9091174896,0.0,240837.420745943,22236273.598896373,0.0,42450496.87352525,0.0,0.0,2283362.420729839
 06/19  02:00:00,0.0,0.0,1684211.2635476517,0.0,231827.04651468774,22200999.47536119,0.0,42406212.37575881,0.0,0.0,2248110.637086956
 06/19  03:00:00,0.0,0.0,1603054.8979498653,0.0,223637.77283774767,22161055.735111624,0.0,42358079.361832306,0.0,0.0,2208186.885342534
 06/19  04:00:00,0.0,0.0,1513909.2643416172,0.0,202743.39631345595,22184450.28084881,0.0,42360579.53104519,0.0,0.0,2231560.958657452
 06/19  05:00:00,0.0,0.0,1446603.8718326786,0.0,193598.62554588052,22152854.6866904,0.0,42319839.16611921,0.0,0.0,2199975.1292304397
 06/19  06:00:00,0.0,0.0,1396150.267467901,0.0,180857.11462709663,22149034.785293665,0.0,42303277.75380369,0.0,0.0,2196141.233626788
 06/19  07:00:00,0.0,0.0,1375478.9968963028,0.0,171156.49655926996,22154412.954561185,0.0,63098612.38423667,0.0,0.0,2201497.557042756
 06/19  08:00:00,0.0,0.0,1476428.1899957685,0.0,185017.445179161,22144778.51175806,0.0,520002147.66637725,0.0,0.0,2191853.7237968426
