Date/Time,Baseboard:PlantLoopHeatingDemand [J](Hourly),HeatingCoils:PlantLoopHeatingDemand [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Baseboard:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),Cooling:Electricity [J](Hourly)
 01/03  22:00:00,69556148.73086742,1448950.9703815852,0.0,1448950.9703815852,111648.67266029591,87727.20545232328,69556148.73086742,29752401.622692335,55349879.35675057,0.0,0.0
 01/03  23:00:00,59534568.411666214,1479861.986639762,0.0,1479861.986639762,113177.78032221054,78833.0749598013,59534568.411666214,27350126.62718752,52596694.412530035,0.0,0.0
 01/03  24:00:00,56923858.517409265,1506096.9497476094,0.0,1506096.9497476094,114430.96030052821,76681.10574647713,56923858.517409265,22559407.892604135,52773939.02773412,0.0,0.0
 01/04  01:00:00,58093498.45619855,1532548.8012596555,0.0,1532548.8012596555,115673.75054504554,77987.37518189399,58093498.45619855,20167046.97960987,54868506.73815718,0.0,0.0
 01/04  02:00:00,60046165.18334371,1563127.9854891552,0.0,1563127.9854891552,117089.5777037886,80047.56341390777,60046165.18334371,20170522.995000623,57389681.53582388,0.0,0.0
 01/04  03:00:00,62113869.52729924,1598097.298156066,0.0,1598097.298156066,118699.06017267705,82256.00453700194,62113869.52729924,20174340.918592606,59928796.93656238,0.0,0.0
 01/04  04:00:00,66875941.56975475,1637983.8217024296,0.0,1637983.8217024296,120520.97600114727,86964.15246579573,66875941.56975475,20180870.982349873,64342161.5823106,0.0,0.0
 01/04  05:00:00,70948569.23435418,1681797.719149104,0.0,1681797.719149104,122517.15602558856,91076.94894722404,70948569.23435418,20186979.958855744,68509571.6088634,0.0,0.0
 01/04  06:00:00,74206723.04384007,1729337.1580297411,0.0,1729337.1580297411,124669.3705672,94481.08187945158,74206723.04384007,20192536.306329582,72133241.19829457,0.0,0.0
 01/04  07:00:00,79528388.57120559,1784136.7472966218,0.0,1784136.7472966218,127108.6489953238,99827.06922722392,79528388.57120559,40999978.65133876,77309483.58507182,0.0,0.0
 01/04  08:00:00,78032593.3921746,1787142.4457978376,0.0,1787142.4457978376,127185.78543030993,98470.76599787443,78032593.3921746,497898008.2608682,77151854.9919042,0.0,0.0
 01/04  09:00:00,287533317.0681003,43896311.9011626,6223107.137708464,43896311.9011626,10943341.208366554,25525947.788832705,287533317.0681003,536536550.6793135,458007061.7486198,0.0,4459275.342406662
 01/04  10:00:00,183287565.98865873,14304687.647638856,85097112.53550504,14304687.647638856,13448253.689775068,59921627.29183653,183287565.98865873,585766317.3214765,180142369.53001654,0.0,39275934.80152794
 01/04  11:00:00,171799318.44179735,1937104.2358816445,159194433.54544547,1937104.2358816445,16072941.18694226,95193306.29147348,171799318.44179735,626103847.4170365,113605839.96169207,0.0,73632249.97494414
 01/04  12:00:00,161781155.00354183,991680.6863191006,208844050.8274857,991680.6863191006,19463648.318757497,114502979.1952984,161781155.00354183,667208974.5592357,123847876.16231242,0.0,92374380.00945294
 01/04  13:00:00,155373043.39746514,790001.6713839776,222265824.98176903,790001.6713839776,20807635.66678036,117252583.99749476,155373043.39746514,671302566.7094548,133506554.4542381,0.0,94960115.09503207
 01/04  14:00:00,151427471.02049336,610731.1335090029,248780271.13712204,610731.1335090029,22955050.438037638,117378554.0605354,151427471.02049336,673575951.5437528,137433800.87895626,0.0,95015060.43327327
 01/04  15:00:00,152023873.05234075,490599.3599110453,306543347.8873673,490599.3599110453,26394284.296876326,117508497.55630782,152023873.05234075,674750218.9256897,141882498.05323565,0.0,95015060.43327327
 01/04  16:00:00,166293376.10527351,440830.0603632557,324212645.491529,440830.0603632557,27242456.58336854,117468154.30115756,166293376.10527351,649922317.3063685,158414644.40300792,0.0,95015060.43327327
 01/04  17:00:00,181879913.87440017,424795.3161595293,310661136.97529453,424795.3161595293,26328383.24624282,117289584.85693774,181879913.87440017,667234421.631582,176459293.4984283,0.0,95015060.43327327
 01/04  18:00:00,220371072.7308994,1106465.1000919328,209911484.33813342,1106465.1000919328,20465709.398546223,116902273.69861925,220371072.7308994,635040334.8066055,218372587.1085278,0.0,94947973.0914061
 01/04  19:00:00,229066980.88534498,2229514.974017267,153708657.4223186,2229514.974017267,18097985.333254743,92890770.15273082,229066980.88534498,611056017.1680998,232204575.9510419,0.0,71695357.24643545
 01/04  20:00:00,42701613.57914485,432489.08692119556,111765.24277235684,432489.08692119556,62005.51176330868,21561111.853155565,42701613.57914485,389168879.2715764,43657185.85395352,0.0,1560754.915058023
 01/04  21:00:00,102538042.83219552,523712.73175542115,87898.66601818707,523712.73175542115,65808.67316421185,21599189.596283626,102538042.83219552,69622771.1205866,96230700.06249784,0.0,1542977.8817695854
 01/04  22:00:00,113009388.54033001,616112.8725110036,56789.212471304825,616112.8725110036,67178.85551482196,21590959.797515027,113009388.54033001,51211164.39760957,108264755.29022884,0.0,1523952.9634690685
 01/04  23:00:00,120085856.47059874,699724.3054542146,22794.245052989874,699724.3054542146,65241.765261538574,17999612.865885075,120085856.47059874,45222970.40305212,116902302.18427077,0.0,1250534.0849188124
 01/04  24:00:00,124543409.62077953,785821.1588781548,582.1404745481927,785821.1588781548,65140.229008773655,1912483.0655066825,124543409.62077953,24345919.12107258,123206131.59222029,0.0,122155.51784546938
 01/05  01:00:00,128798765.23361695,882975.2758286409,0.0,882975.2758286409,73507.58357355732,133287.41605486537,128798765.23361695,20180180.853511356,128917191.15661044,0.0,0.0
 01/05  02:00:00,131949219.37209967,976717.2750197393,0.0,976717.2750197393,80151.58549380243,137557.74171143264,131949219.37209967,20191095.181088164,132863687.60257493,0.0,0.0
 01/05  03:00:00,132819809.2269556,1064221.2633294966,0.0,1064221.2633294966,85865.90055510249,139556.52114256495,132819809.2269556,20198808.2755806,134337847.07558256,0.0,0.0
 01/05  04:00:00,134612593.7326498,1150257.163475643,0.0,1150257.163475643,91224.17994736938,142326.72542836558,134612593.7326498,20206936.759258665,136350893.8563696,0.0,0.0
 01/05  05:00:00,135834736.35887182,1237543.5582114698,0.0,1237543.5582114698,96399.70388209472,144537.65029877354,135834736.35887182,20214323.2080638,137784125.85612231,0.0,0.0
 01/05  06:00:00,134021771.03247114,1529499.5033641495,0.0,1529499.5033641495,138775.55617357662,160592.37115659926,134021771.03247114,20272753.78121311,150232417.240182,0.0,0.0
 01/05  07:00:00,133057511.76042663,2322457.4654205935,0.0,2322457.4654205935,248593.2908440132,199527.67538155377,133057511.76042663,41221163.899341784,168554529.6432128,0.0,0.0
 01/05  08:00:00,122922712.41557327,1459536.6386598158,0.0,1459536.6386598158,119993.97713002359,138560.48434344996,122922712.41557327,497930906.1709135,112198785.21336763,0.0,0.0
 01/05  09:00:00,326293974.18012756,51327500.6835427,13687052.20156005,51327500.6835427,11805193.2766104,29339087.28544034,326293974.18012756,541211542.244165,510096944.5574662,0.0,8118726.508352337
 01/05  10:00:00,213495002.2987381,22925886.588971436,75413355.58100733,22925886.588971436,13810098.613498297,55548245.091030486,213495002.2987381,581754780.0443937,231844281.8499574,0.0,34863859.90228029
 01/05  11:00:00,194631129.99695593,16800038.058991216,126278328.0122002,16800038.058991216,16416553.700697035,79342738.79863352,194631129.99695593,610596892.4379513,205946695.33863345,0.0,58338760.20591053
 01/05  12:00:00,180425354.02750143,11367606.163237302,171800041.8012153,11367606.163237302,18427288.819295604,100988378.73382595,180425354.02750143,652658014.5983013,181230316.9149559,0.0,79293364.63032076
 01/05  13:00:00,172794621.9932787,7404035.577446861,166144457.38589403,7404035.577446861,18100409.206753172,98802954.17962481,172794621.9932787,650145710.4315577,166756543.84183428,0.0,77153269.99561821
 01/05  14:00:00,165070273.52050817,6195619.901723931,193799248.54012212,6195619.901723931,19846023.913780704,111673473.83039792,165070273.52050817,664761844.7893583,164631562.18472433,0.0,89568570.57283406
 01/05  15:00:00,153576224.24873897,6286230.166114188,270578763.58027595,6286230.166114188,23740592.82944081,117705138.41710752,153576224.24873897,672293168.3190538,160545563.6695673,0.0,95015060.43327327
 01/05  16:00:00,146005817.7034491,5721005.575520333,301031737.58024955,5721005.575520333,25153236.607412852,117987589.58686961,146005817.7034491,648352532.6161249,151443879.0099332,0.0,95015060.43327327
 01/05  17:00:00,140260627.76271674,5966916.270654516,317328540.1033679,5966916.270654516,26302174.276201814,118208680.74940811,140260627.76271674,668127308.5540113,148167955.82024452,0.0,95015060.43327327
 01/05  18:00:00,163575714.32032403,5469582.395422816,226363721.18033454,5469582.395422816,21922200.061390378,117884154.69347739,163575714.32032403,637478706.464308,159510731.23026568,0.0,95015060.43327327
 01/05  19:00:00,160586756.21359658,4909287.380965473,177832602.01518548,4909287.380965473,20087936.470617853,104932127.46941589,160586756.21359658,625087325.622148,159321624.95418102,0.0,82552470.10021609
 01/05  20:00:00,0.0,244448.3839620016,228860.60268902985,244448.3839620016,66954.45053317676,21611478.968111195,0.0,389224195.3253019,3284837.8892792775,0.0,1649624.531038341
 01/05  21:00:00,30109894.327346556,296311.97658234806,200852.52616898058,296311.97658234806,67319.71665249561,21616765.27784583,30109894.327346556,69641857.84563708,18556816.795467284,0.0,1629527.211560702
 01/05  22:00:00,60646766.80694504,373110.97581315244,163293.99127507285,373110.97581315244,67335.28473374675,21612417.489087842,60646766.80694504,51232778.51840131,37777678.851944946,0.0,1596197.3484243117
 01/05  23:00:00,75804091.16949186,449767.5469947507,122761.71958643156,449767.5469947507,64862.55077072645,21595245.515453402,75804091.16949186,48818223.83812963,52496672.30951671,0.0,1564222.7037638612
 01/05  24:00:00,84731739.0502546,529118.8701331527,92455.95505840881,529118.8701331527,66623.3361840598,21585866.528429486,84731739.0502546,44020785.69117067,64918222.066197425,0.0,1545453.6540509872
 01/06  01:00:00,97119691.9711939,614787.0014822606,62162.48385913689,614787.0014822606,67640.56745101474,21581248.750183426,97119691.9711939,41622275.17151737,80019880.98654197,0.0,1528484.6624161305
 01/06  02:00:00,110957403.54023771,719303.9275712054,26987.640540309236,719303.9275712054,66688.03064601865,21563013.989032455,110957403.54023771,41603087.873561405,96854249.99543063,0.0,1496474.5898678286
 01/06  03:00:00,115123166.27080491,817541.0514492693,2539.063334649047,817541.0514492693,67069.6599324378,7262129.416497431,115123166.27080491,27302584.9303128,105938991.18453686,0.0,491865.13498138357
 01/06  04:00:00,116019073.20527098,909437.697340223,0.0,909437.697340223,74522.46987781656,121982.97773515075,116019073.20527098,20169891.3014959,110976110.88218023,0.0,0.0
 01/06  05:00:00,116726094.90182239,1083103.719031601,0.0,1083103.719031601,103140.28068468237,129545.31013110412,116726094.90182239,20206071.44469872,119052679.75233348,0.0,0.0
 01/06  06:00:00,116344886.66996649,1543612.8600351005,0.0,1543612.8600351005,172242.29300255937,146500.12196730386,116344886.66996649,20292128.268852793,130394451.46751389,0.0,0.0
 01/06  07:00:00,115311484.10762566,2042287.9916347463,0.0,2042287.9916347463,230599.80075895682,160240.43217797892,115311484.10762566,41163883.166053146,134659828.84387857,0.0,0.0
 01/06  08:00:00,105125393.70748493,1252331.183709443,0.0,1252331.183709443,114803.79373572006,121557.82963800871,105125393.70748493,497908713.33281386,99534034.95570984,0.0,0.0
 01/06  09:00:00,306923785.4209478,48818760.2171619,21122516.99551462,48818760.2171619,12209264.682870273,32554016.234571435,306923785.4209478,544830542.5995559,491660150.2889834,0.0,11387875.019499307
 01/06  10:00:00,195753582.39997286,10512723.164814668,106412450.21723415,10512723.164814668,15100362.778053986,69642433.33732145,195753582.39997286,597139232.4552402,169685909.33506554,0.0,48904530.54039544
 01/06  11:00:00,178872634.5314074,838585.1147920417,181471365.63863102,838585.1147920417,18659345.0593173,104957585.50811839,178872634.5314074,638454530.5060567,118827840.14910173,0.0,83371367.12883976
 01/06  12:00:00,165028478.2997139,589870.8190099824,243497657.14533675,589870.8190099824,22878240.106790125,117024527.52361429,165028478.2997139,673145114.6755843,132675153.17568697,0.0,95015060.43327327
 01/06  13:00:00,158982886.20712203,474513.5377641308,256319601.70695657,474513.5377641308,23962414.676953178,117147244.19912565,158982886.20712203,674352005.9212587,139949684.33849844,0.0,95015060.43327327
 01/06  14:00:00,156942794.99812606,381308.90135064756,293136586.85751927,381308.90135064756,26306233.37519755,117357381.06232631,156942794.99812606,676905961.4827034,144624863.4467598,0.0,95015060.43327327
 01/06  15:00:00,159735013.77600867,326030.6715397679,355149356.89586633,326030.6715397679,30434778.039156225,118401792.67630439,159735013.77600867,679684007.7879664,151542678.87813604,0.0,95838977.35436083
 01/06  16:00:00,177639220.5019215,308297.6078791029,334515391.7443945,308297.6078791029,28545883.064191576,117502457.04267927,177639220.5019215,651260046.5287131,171959042.573094,0.0,95119195.78112829
 01/06  17:00:00,195941861.1586529,508288.20672979247,317482589.73364216,508288.20672979247,27203453.992431913,117192909.3014068,195941861.1586529,668012816.8222401,192803479.09094095,0.0,95015060.43327327
 01/06  18:00:00,232513843.41975862,1625399.9465859565,219966901.4507717,1625399.9465859565,21424389.448622964,116919333.1179846,232513843.41975862,636016074.2760475,233718447.2860207,0.0,95015060.43327327
 01/06  19:00:00,232763078.95432436,2325754.2774506696,170360876.51360655,2325754.2774506696,19449303.523892798,100562421.64693467,232763078.95432436,620078986.8529418,234361799.20333362,0.0,79177441.6542112
 01/06  20:00:00,40999901.55606467,321810.8129581818,399096.0592674919,321810.8129581818,90767.67487634889,21717845.295577582,40999901.55606467,389354374.8771115,41513549.63641276,0.0,1720511.5146454754
 01/06  21:00:00,79290272.11365601,380596.52458715835,344484.1725661559,380596.52458715835,88891.32941425906,21719637.418831702,79290272.11365601,69766301.59938473,75294871.53619647,0.0,1686799.9777090286
 01/06  22:00:00,88545784.63959105,444332.7473543602,297779.7172554207,444332.7473543602,87642.98165290056,21700356.798571724,88545784.63959105,51341025.52480434,85038068.77431943,0.0,1658294.6043851653
 01/06  23:00:00,87936590.77198298,495085.2445635041,251553.05518006132,495085.2445635041,85203.5705051161,21676522.26151458,87936590.77198298,48919841.603925206,85913619.26063728,0.0,1634405.3466145159
 01/06  24:00:00,84188946.00792783,532909.4134349134,207447.28373755922,532909.4134349134,81840.07615195664,21643159.609955885,84188946.00792783,44093295.512664974,83446556.64115751,0.0,1604013.7544398208
 01/07  01:00:00,81254928.55090588,562596.963667825,165976.05961941474,562596.963667825,77643.3835151659,21618107.34187208,81254928.55090588,41669136.579270184,81316327.7116786,0.0,1581301.9756903748
 01/07  02:00:00,71010924.8463616,580349.4999884402,127763.69265695092,580349.4999884402,72033.13183681786,21578530.93975044,71010924.8463616,41623949.92547019,72581453.9589536,0.0,1550658.666491563
 01/07  03:00:00,58782833.641385734,593319.121855486,103514.13070079438,593319.121855486,71391.57485526148,21554772.889061827,58782833.641385734,41599550.31780002,61931662.254226014,0.0,1537479.1340554152
 01/07  04:00:00,57936902.72968081,612713.8248896878,81004.34475828709,612713.8248896878,70106.94288188929,21538376.492217097,57936902.72968081,41581869.288981915,60932155.698778674,0.0,1521465.5746414014
 01/07  05:00:00,64056225.78435551,644900.7606617252,57409.56587664115,644900.7606617252,68696.2885077814,21535454.189413954,64056225.78435551,41577536.33180467,66120322.790072516,0.0,1512517.3382276848
 01/07  06:00:00,70280182.00565825,686726.1208569459,30737.03454422488,686726.1208569459,65830.27392081065,21522219.859406468,70280182.00565825,41561435.98721021,71637949.19335276,0.0,1493039.790338497
 01/07  07:00:00,76462328.93213823,741558.4139629838,12577.256879312316,741558.4139629838,66358.18752770212,21508894.17332782,76462328.93213823,41548638.21473846,77567540.29073164,0.0,1473101.2697670022
 01/07  08:00:00,80033527.29443097,803551.4044282597,0.0,803551.4044282597,67648.5430532462,87778.65517452006,80033527.29443097,20128813.052110694,81414367.83549958,0.0,0.0
 01/07  09:00:00,80743512.11765347,871361.4611576324,0.0,871361.4611576324,73964.84876139047,89722.43486662662,80743512.11765347,20137073.137510948,82806980.73762348,0.0,0.0
 01/07  10:00:00,81431984.31785265,943184.8496255715,0.0,943184.8496255715,79331.7015017212,91468.8390162658,81431984.31785265,20144186.394400917,83856223.0172895,0.0,0.0
 01/07  11:00:00,79406723.93744515,1010841.4461630769,0.0,1010841.4461630769,84037.37220880989,90615.91262550074,79406723.93744515,20148039.13871724,82433738.11376026,0.0,0.0
 01/07  12:00:00,75563671.45249256,1070310.0095269284,0.0,1070310.0095269284,87994.22379360863,87959.79826263431,75563671.45249256,20149339.875939168,79213802.03695297,0.0,0.0
 01/07  13:00:00,72107662.84689453,1111718.2696121293,0.0,1111718.2696121293,90631.59800967001,85383.2044653552,72107662.84689453,20149400.656357955,76007838.90886198,0.0,0.0
 01/07  14:00:00,71672558.73633488,1114715.1744326802,0.0,1114715.1744326802,90891.35005815566,85052.28517311608,71672558.73633488,20149329.4891142,74884054.63958547,0.0,0.0
 01/07  15:00:00,78915992.83604659,1100929.6754151818,0.0,1100929.6754151818,90096.18207101752,91470.2666206754,78915992.83604659,20154952.302574623,80051900.2362817,0.0,0.0
 01/07  16:00:00,92477040.24279304,1126321.091536728,0.0,1126321.091536728,91446.27588949265,104077.56330993389,92477040.24279304,20168909.69308236,91312245.4847236,0.0,0.0
 01/07  17:00:00,101482151.03233261,1232058.7948650208,0.0,1232058.7948650208,105096.82114454173,115316.15211436115,101482151.03233261,20193798.827141833,101835051.94363017,0.0,0.0
 01/07  18:00:00,106664004.30085185,1501241.8157916525,0.0,1501241.8157916525,144218.19527998148,128928.53624186019,106664004.30085185,20246532.585404772,112593640.83850406,0.0,0.0
 01/07  19:00:00,113788073.64439684,1763498.052454173,0.0,1763498.052454173,166687.57850782695,140510.47591674712,113788073.64439684,20280583.908307504,120247540.6955692,0.0,0.0
 01/07  20:00:00,118520968.94283524,2392550.989502308,0.0,2392550.989502308,243568.30980320825,174299.26984263325,118520968.94283524,20391253.43352877,143113378.1436218,0.0,0.0
 01/07  21:00:00,119510487.24618673,3403203.840660848,0.0,3403203.840660848,357778.1819314394,218837.8687430321,119510487.24618673,20550001.9045574,156111376.03709415,0.0,0.0
 01/07  22:00:00,117834066.69896811,3843809.6048155664,0.0,3843809.6048155664,394914.7777913647,229547.93049733748,117834066.69896811,20597848.56217163,143241558.29176247,0.0,0.0
 01/07  23:00:00,115493491.38465877,4319449.794949393,0.0,4319449.794949393,471583.35022739467,251084.48308641656,115493491.38465877,20696053.687196743,139605269.84622735,0.0,0.0
 01/07  24:00:00,112777941.08256115,4787566.739930142,0.0,4787566.739930142,529402.9195840895,266538.9587018298,112777941.08256115,20769327.73216885,132447795.79870711,0.0,0.0
 01/08  01:00:00,110753107.65198532,4992702.07085078,0.0,4992702.07085078,546434.0795982231,269835.7338981147,110753107.65198532,20789655.667379268,123334937.10995798,0.0,0.0
 01/08  02:00:00,112609640.88430941,5438491.045126153,0.0,5438491.045126153,602378.3462733183,296700.50872212474,112609640.88430941,20872464.708878376,128321817.68747592,0.0,0.0
 01/08  03:00:00,118260352.84615204,7264115.752088323,0.0,7264115.752088323,808683.9998545459,378498.1807570552,118260352.84615204,21160568.03449453,143780238.2138833,0.0,0.0
 01/08  04:00:00,124975500.9371955,10151756.418640612,0.0,10151756.418640612,1127178.6268005143,490413.6290794219,124975500.9371955,21590978.109762866,155084692.35925817,0.0,0.0
 01/08  05:00:00,131045957.38013873,13932535.557676166,0.0,13932535.557676166,1480216.4287147918,630258.8694624736,131045957.38013873,22083861.152060196,160126260.75550088,0.0,0.0
 01/08  06:00:00,136569473.14100862,17254266.012992352,0.0,17254266.012992352,1704045.6712110215,719370.2481557573,136569473.14100862,22396801.773249708,159206756.14437297,0.0,0.0
 01/08  07:00:00,140531057.64801574,20234672.32725377,0.0,20234672.32725377,1895062.57276427,792158.8172398556,140531057.64801574,22660607.24388706,163610546.042202,0.0,0.0
 01/08  08:00:00,142947632.37595102,23187225.387339175,0.0,23187225.387339175,2121977.1353009227,872236.6758216332,142947632.37595102,22967599.665005483,169280462.5699303,0.0,0.0
 01/08  09:00:00,144450443.58550388,23692019.685107704,0.0,23692019.685107704,2171056.0485539054,895482.6406650839,144450443.58550388,23039924.543101914,164286515.18308574,0.0,0.0
 01/08  10:00:00,140483570.1125566,12354033.343027934,0.0,12354033.343027934,1143711.7919447054,524906.9949850638,140483570.1125566,21642004.6408127,127323938.77179238,0.0,0.0
 01/08  11:00:00,132776006.16234562,13380079.758581089,0.0,13380079.758581089,1229091.7349714332,559875.9864870432,132776006.16234562,21762353.575341407,149385492.07096392,0.0,0.0
 01/08  12:00:00,125137026.87887986,12004513.054360839,0.0,12004513.054360839,1142405.63125192,514351.60101404984,125137026.87887986,21630143.086148895,134228589.99941763,0.0,0.0
 01/08  13:00:00,120727231.05925754,9846046.212741923,0.0,9846046.212741923,947348.8361196651,418525.03393650235,120727231.05925754,21339259.7239391,118461595.80262764,0.0,0.0
 01/08  14:00:00,122557262.05988061,9514225.003604798,0.0,9514225.003604798,922528.7638728035,399736.83738661604,122557262.05988061,21295651.45514235,125203908.04052198,0.0,0.0
 01/08  15:00:00,129666649.63203982,10123553.931810465,0.0,10123553.931810465,1000575.4969390758,422404.05227349733,129666649.63203982,21396365.403095502,137289273.45138317,0.0,0.0
 01/08  16:00:00,143583018.65641683,13271952.50169177,0.0,13271952.50169177,1223041.429195852,516210.4490258625,143583018.65641683,21712637.73210464,165063232.67207396,0.0,0.0
 01/08  17:00:00,156356736.91048908,24810169.70857518,0.0,24810169.70857518,2146028.125154499,947881.9364778732,156356736.91048908,23067295.915515304,214362255.98592088,0.0,0.0
 01/08  18:00:00,162813582.90756276,31615079.237371415,0.0,31615079.237371415,2697260.901157261,1179058.7350050947,162813582.90756276,23849705.490045287,201871002.0433481,0.0,0.0
 01/08  19:00:00,162829119.29584017,36367068.636317104,0.0,36367068.636317104,3071445.7888218667,1310570.9627980313,162829119.29584017,24355402.605502833,201406730.54421067,0.0,0.0
 01/08  20:00:00,159298993.2049533,39657542.40280419,0.0,39657542.40280419,3355765.7020245246,1429477.290130717,159298993.2049533,24758628.846038174,201450821.3840505,0.0,0.0
 01/08  21:00:00,157487912.432881,42714603.317842685,0.0,42714603.317842685,3572748.5971407467,1516915.1985944477,157487912.432881,25063049.649618126,200642692.47082675,0.0,0.0
 01/08  22:00:00,157667036.24134907,46880693.79340715,0.0,46880693.79340715,3891165.7732570414,1638312.1419986985,157667036.24134907,25502863.76913867,205153238.6344042,0.0,0.0
 01/08  23:00:00,161468017.35106975,52946431.06540468,0.0,52946431.06540468,4272380.802644703,1797477.4561613859,161468017.35106975,26043244.11268902,213999738.16540802,0.0,0.0
 01/08  24:00:00,163688990.26553193,58216572.91378563,0.0,58216572.91378563,4622857.339185865,1927013.1356574977,163688990.26553193,26523256.328726288,221196352.77598667,0.0,0.0
 01/09  01:00:00,163495336.67365098,61938525.92667562,0.0,61938525.92667562,4902287.961555494,2022667.1093093613,163495336.67365098,26898340.924747787,224686921.55067003,0.0,0.0
 01/09  02:00:00,164339225.4522462,66670165.46517285,0.0,66670165.46517285,5313634.192419695,2160456.322109001,164339225.4522462,27447476.36841163,229956429.48317024,0.0,0.0
 01/09  03:00:00,165216540.01019755,71050478.74185878,0.0,71050478.74185878,5646477.216403363,2265323.620740853,165216540.01019755,27885186.691027142,234720745.73370028,0.0,0.0
 01/09  04:00:00,166123029.4687475,74901790.82706447,0.0,74901790.82706447,5893132.118815377,2350454.1152795353,166123029.4687475,28216972.087977845,239138005.11663625,0.0,0.0
 01/09  05:00:00,169287050.46426284,80023797.11702348,0.0,80023797.11702348,6184359.601353502,2457143.1140840165,169287050.46426284,28614888.569320455,247074953.08974278,0.0,0.0
 01/09  06:00:00,172088982.98072502,84945704.13417612,0.0,84945704.13417612,6449565.105662457,2555386.90432746,172088982.98072502,28978337.86387284,254777341.197033,0.0,0.0
 01/09  07:00:00,172395232.6789748,88824530.15601723,0.0,88824530.15601723,6672280.30282132,2630131.8190250443,172395232.6789748,50075455.05496258,258925596.83241928,0.0,0.0
 01/09  08:00:00,165918046.73297715,15976290.627935685,0.0,15976290.627935685,1208227.996123636,440689.5281500756,165918046.73297715,499321269.2337138,106445617.0691073,0.0,0.0
 01/09  09:00:00,424079828.9070621,281988605.37065715,0.0,281988605.37065715,24330981.842606343,4543751.923956459,424079828.9070621,528941995.448677,752820282.9707923,0.0,0.0
 01/09  10:00:00,282162742.697012,52309221.75787608,3459133.6984801786,52309221.75787608,11425239.679207861,22883418.101032134,282162742.697012,546705094.1201048,285888709.765829,0.0,3077174.2838540934
 01/09  11:00:00,246452450.94971946,15896355.43233404,40711376.195882924,15896355.43233404,10877572.073557602,39475690.60720343,246452450.94971946,565190862.6193818,206455252.73186386,0.0,18963351.91884811
 01/09  12:00:00,218820559.73349392,8439213.36880305,66810194.69559076,8439213.36880305,11237380.190685522,51800078.11112578,218820559.73349392,596279805.3469912,191674406.36288938,0.0,31426187.850934632
 01/09  13:00:00,210276674.91220957,6290112.250244807,46760652.83065194,6290112.250244807,10548497.495468952,42957607.48706575,210276674.91220957,586748452.0277144,195870961.00233734,0.0,22647251.40431211
 01/09  14:00:00,201403568.13940075,4373786.420928217,75302719.40389384,4373786.420928217,11605033.19763443,55490281.047681645,201403568.13940075,600337661.2904956,182981279.62593308,0.0,35175758.059266545
 01/09  15:00:00,197913677.41283855,2938454.8884735885,96706063.39813712,2938454.8884735885,12283639.262761626,64858353.95258726,197913677.41283855,607989430.2878544,179214655.50691664,0.0,44531717.02023301
 01/09  16:00:00,201054181.7459135,2481515.4829970095,97388359.32348448,2481515.4829970095,12288744.295241756,65295307.28480254,201054181.7459135,582795758.0018866,191806382.25305048,0.0,44962458.83928542
 01/09  17:00:00,207387469.8989823,2695554.2021892797,101959922.89275517,2695554.2021892797,12635402.777560692,67468228.39405346,207387469.8989823,603720084.7000154,210913080.85699618,0.0,47096389.41670251
 01/09  18:00:00,237312779.84352785,4341740.122329968,47283277.10997738,4341740.122329968,10750475.334912667,43476867.22341062,237312779.84352785,551899694.2677633,256131330.16576383,0.0,23148176.1279781
 01/09  19:00:00,239874286.19862336,6242555.991439369,25109351.40799776,6242555.991439369,9951545.166576134,33432400.669308852,239874286.19862336,543451207.5179992,261824683.29350853,0.0,13099133.561845198
 01/09  20:00:00,45923431.34506037,1486549.2249134746,0.0,1486549.2249134746,113667.31590696538,66494.11384183394,45923431.34506037,367725923.3364063,46811444.56078312,0.0,0.0
 01/09  21:00:00,109787759.37510154,1588717.8252413233,0.0,1588717.8252413233,118349.01053001409,125579.74348458956,109787759.37510154,48201701.60515337,93708391.31752853,0.0,0.0
 01/09  22:00:00,125634050.50892213,1710001.5286556392,0.0,1710001.5286556392,123746.25190212895,141099.98901532055,125634050.50892213,29817871.985497165,112406986.35026586,0.0,0.0
 01/09  23:00:00,136500940.2071586,1829973.5392132115,0.0,1829973.5392132115,128954.3835860951,152078.56273867018,136500940.2071586,27439148.71823027,127195346.49376129,0.0,0.0
 01/09  24:00:00,139725607.07440922,1940585.8055002023,0.0,1940585.8055002023,133706.02859642304,155991.6963205096,139725607.07440922,22657993.55147406,134600723.7426862,0.0,0.0
 01/10  01:00:00,139249873.00306648,2103459.764440315,0.0,2103459.764440315,155101.75161020097,160371.85642976745,139249873.00306648,20288859.4619229,140361774.9336788,0.0,0.0
 01/10  02:00:00,138744198.35156333,2368663.2422421924,0.0,2368663.2422421924,190271.0925066952,167948.87881370896,138744198.35156333,20331605.825203337,145168030.9014452,0.0,0.0
 01/10  03:00:00,139025315.6640747,2714230.9481967892,0.0,2714230.9481967892,229676.22212591532,183349.4575029596,139025315.6640747,20386411.533511803,154544424.83235663,0.0,0.0
